time_step,hour_of_day,day_of_week,cpu_util_percent,mem_util_percent,net_in_mbps,net_out_mbps,disk_io_percent
2913,2.75,3,26.86,48.09,53.1,108.42,18.99
2914,2.83,3,32.05,47.0,63.24,118.97,17.47
2915,2.92,3,25.74,45.96,31.45,69.67,20.46
2916,3.0,3,28.91,48.41,38.43,85.42,22.9
2917,3.08,3,32.11,47.52,53.61,98.13,22.37
2918,3.17,3,25.44,45.1,52.22,106.91,13.65
2919,3.25,3,31.75,48.85,58.2,108.59,25.92
2920,3.33,3,29.22,47.81,39.31,80.54,12.92
2921,3.42,3,34.6,51.0,65.6,127.46,21.74
2922,3.5,3,32.25,47.81,53.04,109.26,22.91
2923,3.58,3,36.46,53.34,64.98,130.0,27.68
2924,3.67,3,60.95,62.07,154.3,289.06,29.51
2925,3.75,3,29.12,48.39,37.59,69.45,14.49
2926,3.83,3,29.05,47.33,56.63,101.93,21.18
2927,3.92,3,27.94,48.05,52.29,108.68,16.7
2928,4.0,3,63.63,66.97,81.39,160.23,70.19
2929,4.08,3,70.74,66.08,94.55,175.2,68.33
2930,4.17,3,63.7,62.58,96.93,186.21,71.51
2931,4.25,3,68.42,64.13,98.75,186.7,67.09
2932,4.33,3,40.52,53.11,67.63,137.17,24.14
2933,4.42,3,35.13,50.67,52.96,105.75,16.57
2934,4.5,3,41.77,53.9,76.51,152.23,25.43
2935,4.58,3,36.08,52.17,57.4,110.26,10.69
2936,4.67,3,36.55,52.13,43.86,90.38,22.22
2937,4.75,3,37.84,51.98,61.26,118.21,21.19
2938,4.83,3,38.42,56.2,65.95,125.61,20.47
2939,4.92,3,41.72,55.15,67.44,121.39,12.02
2940,5.0,3,37.48,49.69,56.56,116.42,17.65
2941,5.08,3,43.36,51.42,52.03,112.4,25.92
2942,5.17,3,43.73,53.29,62.28,115.16,17.83
2943,5.25,3,42.3,54.34,61.31,123.83,14.97
2944,5.33,3,48.32,55.18,67.71,135.13,18.04
2945,5.42,3,46.46,54.65,75.65,143.6,26.64
2946,5.5,3,46.13,55.81,67.69,128.16,23.63
2947,5.58,3,43.05,53.69,77.72,155.8,26.72
2948,5.67,3,44.49,50.92,66.58,135.22,24.17
2949,5.75,3,45.53,57.64,79.36,155.1,18.17
2950,5.83,3,44.17,56.57,69.72,132.9,28.61
2951,5.92,3,43.25,51.89,69.01,139.66,18.64
2952,6.0,3,36.58,51.57,53.43,102.0,16.1
2953,6.08,3,47.95,54.34,61.73,128.22,23.26
2954,6.17,3,49.52,56.07,73.83,151.06,24.3
2955,6.25,3,42.24,54.98,79.19,158.45,24.16
2956,6.33,3,48.86,58.61,69.96,137.65,21.12
2957,6.42,3,45.11,56.87,64.19,115.54,27.17
2958,6.5,3,46.33,56.34,69.22,133.67,19.23
2959,6.58,3,52.63,61.23,92.3,184.97,19.02
2960,6.67,3,45.01,54.03,75.3,150.23,13.67
2961,6.75,3,45.43,54.67,79.23,154.79,20.67
2962,6.83,3,55.65,54.85,66.77,126.79,27.5
2963,6.92,3,49.24,56.97,67.5,136.61,25.42
2964,7.0,3,54.54,60.7,74.13,135.56,25.11
2965,7.08,3,45.0,55.82,78.09,149.71,19.57
2966,7.17,3,45.7,54.32,75.12,153.91,26.61
2967,7.25,3,48.23,58.39,81.33,152.37,22.58
2968,7.33,3,50.16,57.42,60.19,121.38,24.31
2969,7.42,3,47.34,57.83,80.69,146.45,17.34
2970,7.5,3,53.95,60.25,85.01,159.76,16.23
2971,7.58,3,54.58,62.41,73.1,142.47,27.29
2972,7.67,3,50.31,58.32,73.8,144.6,32.84
2973,7.75,3,50.98,59.16,69.03,144.59,24.71
2974,7.83,3,51.83,58.17,76.42,145.04,26.62
2975,7.92,3,50.54,56.74,79.25,155.62,26.22
2976,8.0,3,63.41,64.51,102.32,197.01,54.15
2977,8.08,3,73.62,71.13,95.83,179.54,50.2
2978,8.17,3,72.78,66.52,98.58,192.23,59.14
2979,8.25,3,54.96,59.24,72.13,143.18,30.06
2980,8.33,3,52.93,58.87,84.65,161.0,25.61
2981,8.42,3,59.66,63.22,73.99,144.16,24.29
2982,8.5,3,65.66,65.24,95.21,176.59,28.4
2983,8.58,3,54.6,61.4,70.71,132.85,23.71
2984,8.67,3,62.75,67.19,90.67,173.1,31.27
2985,8.75,3,59.47,60.48,95.61,185.84,26.08
2986,8.83,3,58.64,62.61,81.27,154.62,27.92
2987,8.92,3,57.63,61.57,85.92,161.57,29.32
2988,9.0,3,58.85,61.52,78.48,150.1,27.99
2989,9.08,3,63.47,64.77,90.27,176.62,26.52
2990,9.17,3,55.76,59.56,69.45,128.25,18.3
2991,9.25,3,59.07,62.23,91.55,179.1,26.93
2992,9.33,3,64.69,61.5,89.31,173.31,30.29
2993,9.42,3,64.04,62.74,90.18,165.54,20.0
2994,9.5,3,79.99,73.09,169.18,313.34,32.08
2995,9.58,3,60.49,64.24,72.59,143.84,25.57
2996,9.67,3,63.93,64.29,86.18,155.57,17.33
2997,9.75,3,63.95,62.87,92.82,171.91,27.72
2998,9.83,3,65.28,66.03,92.06,168.09,32.25
2999,9.92,3,63.44,66.02,108.55,202.5,26.38
3000,10.0,3,64.25,63.09,102.17,199.1,18.16
3001,10.08,3,63.73,60.77,92.6,180.67,27.77
3002,10.17,3,68.27,66.62,88.74,167.21,31.86
3003,10.25,3,61.46,64.49,84.79,167.77,22.36
3004,10.33,3,63.29,64.66,96.22,186.51,25.26
3005,10.42,3,59.75,65.02,87.32,173.55,23.86
3006,10.5,3,59.24,64.79,96.29,182.88,25.57
3007,10.58,3,64.78,63.54,93.28,180.6,24.99
3008,10.67,3,61.26,62.96,89.44,187.85,30.99
3009,10.75,3,63.74,62.69,104.48,196.51,31.51
3010,10.83,3,69.74,64.34,89.91,171.52,25.29
3011,10.92,3,69.66,64.42,112.46,211.64,33.09
3012,11.0,3,72.1,68.88,107.68,203.37,21.71
3013,11.08,3,70.16,67.18,125.07,237.92,24.57
3014,11.17,3,72.94,69.6,96.91,184.73,31.0
3015,11.25,3,66.14,69.83,107.41,196.51,27.17
3016,11.33,3,61.54,63.69,89.91,171.93,26.24
3017,11.42,3,61.27,60.99,87.03,164.03,27.11
3018,11.5,3,69.72,68.44,101.1,183.33,25.78
3019,11.58,3,65.06,62.66,94.08,185.06,31.56
3020,11.67,3,65.37,67.91,87.21,164.31,29.41
3021,11.75,3,63.04,59.42,89.59,173.18,25.64
3022,11.83,3,63.48,62.47,93.63,168.54,29.87
3023,11.92,3,66.34,66.1,91.2,176.66,28.71
3024,12.0,3,83.71,75.03,119.78,224.04,63.87
3025,12.08,3,88.3,73.38,118.6,215.7,64.84
3026,12.17,3,92.68,74.99,129.88,241.02,62.48
3027,12.25,3,57.49,61.17,86.69,162.61,22.22
3028,12.33,3,59.53,65.61,90.05,175.84,24.44
3029,12.42,3,67.25,62.18,84.91,163.28,27.45
3030,12.5,3,69.6,65.69,107.3,195.53,24.06
3031,12.58,3,63.05,63.89,83.73,162.92,26.22
3032,12.67,3,57.7,59.37,82.76,148.96,22.56
3033,12.75,3,69.63,64.73,93.39,172.47,24.85
3034,12.83,3,61.69,62.29,89.6,171.35,27.79
3035,12.92,3,63.16,64.01,89.91,168.71,26.78
3036,13.0,3,65.44,64.06,98.73,193.68,26.12
3037,13.08,3,61.87,65.77,89.59,172.11,27.81
3038,13.17,3,61.01,63.64,85.08,166.27,20.42
3039,13.25,3,60.94,63.19,73.74,146.07,20.72
3040,13.33,3,70.3,68.69,106.43,199.36,26.25
3041,13.42,3,67.7,66.27,100.38,185.35,26.51
3042,13.5,3,65.49,63.58,100.99,191.53,29.43
3043,13.58,3,55.65,59.52,80.3,158.88,21.4
3044,13.67,3,65.15,62.06,96.04,181.7,23.86
3045,13.75,3,64.77,68.16,87.5,170.45,30.55
3046,13.83,3,58.27,63.08,78.96,151.99,20.23
3047,13.92,3,63.44,58.43,88.86,162.18,29.92
3048,14.0,3,66.0,67.37,101.58,185.5,26.53
3049,14.08,3,64.09,60.91,89.71,179.29,22.91
3050,14.17,3,59.49,62.81,85.95,158.88,20.49
3051,14.25,3,61.68,58.35,90.95,170.52,24.67
3052,14.33,3,63.94,62.92,91.93,180.06,28.6
3053,14.42,3,61.34,65.28,96.72,178.13,25.28
3054,14.5,3,65.26,67.16,87.32,163.77,29.98
3055,14.58,3,61.98,63.51,90.18,171.26,29.05
3056,14.67,3,88.38,76.35,188.42,347.44,35.32
3057,14.75,3,62.91,60.48,77.36,144.39,29.12
3058,14.83,3,56.01,61.28,84.34,160.85,21.87
3059,14.92,3,59.62,63.53,97.28,188.5,28.03
3060,15.0,3,57.98,66.23,81.77,156.57,33.02
3061,15.08,3,62.48,61.87,81.3,153.05,29.53
3062,15.17,3,60.13,62.09,90.9,178.34,23.48
3063,15.25,3,57.53,61.04,85.47,172.38,22.06
3064,15.33,3,53.37,60.41,91.22,178.98,23.8
3065,15.42,3,51.93,60.13,80.82,149.85,26.07
3066,15.5,3,58.26,63.34,77.37,143.77,25.28
3067,15.58,3,54.32,61.42,72.27,142.27,19.15
3068,15.67,3,58.8,58.5,92.44,177.25,27.73
3069,15.75,3,50.36,52.44,78.29,144.79,26.34
3070,15.83,3,61.32,61.57,88.12,170.05,21.82
3071,15.92,3,57.7,60.89,85.62,164.61,28.27
3072,16.0,3,81.01,70.23,115.74,225.73,69.23
3073,16.08,3,86.17,72.86,121.39,226.32,71.98
3074,16.17,3,57.55,60.23,72.02,146.57,26.41
3075,16.25,3,52.18,59.64,87.35,174.39,24.2
3076,16.33,3,53.72,57.11,89.74,168.16,21.83
3077,16.42,3,46.18,55.63,84.9,164.58,23.54
3078,16.5,3,56.38,60.23,95.39,180.65,24.28
3079,16.58,3,51.21,59.16,87.84,166.84,24.12
3080,16.67,3,44.92,57.54,66.61,131.13,20.14
3081,16.75,3,47.29,59.65,74.16,139.54,23.4
3082,16.83,3,54.06,57.84,89.21,162.6,23.51
3083,16.92,3,56.24,56.31,68.09,129.9,20.05
3084,17.0,3,50.25,57.13,73.55,148.29,24.71
3085,17.08,3,46.32,52.67,56.94,111.47,25.9
3086,17.17,3,44.36,60.43,70.47,136.73,22.73
3087,17.25,3,53.85,57.49,89.75,175.51,22.78
3088,17.33,3,50.05,58.65,75.21,137.38,24.15
3089,17.42,3,46.89,57.97,66.71,132.27,19.08
3090,17.5,3,45.62,56.21,72.01,147.97,24.62
3091,17.58,3,49.53,61.44,77.73,150.38,25.96
3092,17.67,3,49.0,56.64,77.66,140.18,22.15
3093,17.75,3,43.17,52.76,57.08,112.37,21.33
3094,17.83,3,41.87,52.07,67.2,134.01,16.47
3095,17.92,3,41.61,55.23,66.41,130.1,22.78
3096,18.0,3,43.36,54.13,74.62,145.68,19.99
3097,18.08,3,42.15,52.19,64.97,128.92,10.54
3098,18.17,3,49.79,58.29,90.54,168.32,22.97
3099,18.25,3,41.93,55.29,65.97,124.72,20.11
3100,18.33,3,38.88,53.04,57.84,112.25,15.75
3101,18.42,3,38.65,54.19,53.35,107.99,23.63
3102,18.5,3,41.75,53.96,60.98,113.83,18.78
3103,18.58,3,35.58,49.82,51.3,112.63,16.05
3104,18.67,3,41.32,55.22,63.33,114.0,24.82
3105,18.75,3,36.42,49.61,72.2,131.43,20.8
3106,18.83,3,44.73,52.87,57.0,115.36,17.35
3107,18.92,3,40.65,55.61,52.67,107.15,20.19
3108,19.0,3,47.25,55.57,69.82,135.31,18.75
3109,19.08,3,38.6,55.7,50.42,104.14,14.7
3110,19.17,3,28.02,49.32,40.77,86.23,11.77
3111,19.25,3,43.67,53.81,70.12,136.22,23.73
3112,19.33,3,39.92,53.93,62.48,123.8,16.88
3113,19.42,3,40.05,58.08,66.57,119.82,16.16
3114,19.5,3,33.84,51.74,60.33,117.93,17.64
3115,19.58,3,36.8,52.72,69.89,135.57,29.55
3116,19.67,3,37.2,50.55,62.67,132.37,21.25
3117,19.75,3,35.32,54.58,67.03,126.52,22.19
3118,19.83,3,29.69,51.0,51.49,102.5,13.71
3119,19.92,3,45.07,54.11,72.21,147.09,23.06
3120,20.0,3,53.31,62.75,81.99,160.38,46.46
3121,20.08,3,51.48,58.49,79.05,152.42,43.21
3122,20.17,3,54.23,57.72,81.73,161.92,45.84
3123,20.25,3,36.14,50.07,72.94,137.33,16.55
3124,20.33,3,31.16,50.78,57.97,122.98,18.4
3125,20.42,3,37.55,50.23,56.48,114.87,18.6
3126,20.5,3,35.81,48.91,76.72,139.96,16.47
3127,20.58,3,30.24,47.73,48.28,93.87,16.65
3128,20.67,3,34.91,50.13,56.85,102.33,22.27
3129,20.75,3,30.97,47.59,45.52,95.92,13.19
3130,20.83,3,32.22,48.59,59.4,119.73,15.93
3131,20.92,3,33.27,51.8,68.44,130.9,19.69
3132,21.0,3,35.65,51.55,45.85,98.53,16.56
3133,21.08,3,28.29,46.7,46.73,93.7,22.14
3134,21.17,3,31.53,48.33,61.77,134.3,22.51
3135,21.25,3,37.02,51.39,50.95,95.71,24.09
3136,21.33,3,29.06,47.93,54.47,111.26,19.89
3137,21.42,3,30.09,48.4,40.7,81.27,21.43
3138,21.5,3,36.18,53.04,61.68,117.64,19.14
3139,21.58,3,31.1,49.39,52.95,104.44,15.51
3140,21.67,3,23.46,46.01,69.69,137.28,13.83
3141,21.75,3,25.59,49.37,51.66,103.28,10.19
3142,21.83,3,30.55,52.5,36.65,79.37,16.24
3143,21.92,3,29.38,45.76,49.66,102.42,16.19
3144,22.0,3,28.25,44.55,55.49,117.14,16.38
3145,22.08,3,35.03,50.06,53.73,100.71,28.85
3146,22.17,3,25.1,47.86,41.47,76.85,13.37
3147,22.25,3,26.8,47.81,43.9,88.68,15.82
3148,22.33,3,20.0,46.11,43.38,84.12,23.62
3149,22.42,3,30.76,48.06,41.87,89.73,14.94
3150,22.5,3,23.73,41.76,38.98,74.82,11.81
3151,22.58,3,30.06,45.79,59.34,114.06,16.75
3152,22.67,3,29.54,49.42,46.55,92.13,14.62
3153,22.75,3,34.28,52.55,51.76,112.0,22.94
3154,22.83,3,28.2,43.88,37.83,88.63,17.65
3155,22.92,3,24.55,48.87,49.63,93.63,11.76
3156,23.0,3,27.27,48.2,51.13,92.03,18.09
3157,23.08,3,22.92,45.17,50.28,97.63,16.5
3158,23.17,3,26.59,45.71,46.01,92.63,11.15
3159,23.25,3,24.68,49.29,47.14,94.65,17.95
3160,23.33,3,25.06,48.07,47.53,95.13,18.26
3161,23.42,3,22.09,45.92,30.11,68.27,10.14
3162,23.5,3,26.22,45.34,65.29,125.52,11.71
3163,23.58,3,28.0,50.83,56.43,112.64,15.6
3164,23.67,3,19.29,43.74,38.78,83.04,12.34
3165,23.75,3,22.63,45.78,40.37,83.76,18.04
3166,23.83,3,25.61,46.67,56.32,114.76,14.67
3167,23.92,3,16.79,41.02,35.91,66.11,13.49
3168,0.0,4,49.12,57.74,81.25,156.82,45.08
3169,0.08,4,40.54,54.64,59.03,117.4,50.97
3170,0.17,4,21.74,43.9,34.08,70.51,12.4
3171,0.25,4,24.32,46.41,42.89,84.21,11.95
3172,0.33,4,25.56,46.62,45.75,94.66,16.6
3173,0.42,4,22.47,46.94,45.35,92.25,19.91
3174,0.5,4,28.6,47.27,61.06,119.64,18.96
3175,0.58,4,26.63,47.44,55.85,108.9,14.4
3176,0.67,4,22.37,45.94,52.39,102.86,13.97
3177,0.75,4,23.56,44.96,37.41,73.5,10.49
3178,0.83,4,20.17,42.42,36.84,73.93,22.74
3179,0.92,4,21.19,43.21,48.17,92.01,21.5
3180,1.0,4,27.04,47.99,57.17,110.96,17.91
3181,1.08,4,22.9,44.84,48.42,98.98,15.68
3182,1.17,4,32.24,49.01,49.19,102.64,13.56
3183,1.25,4,26.31,48.05,38.24,78.57,15.99
3184,1.33,4,21.47,46.7,42.63,86.34,18.93
3185,1.42,4,22.36,47.44,34.7,73.17,18.51
3186,1.5,4,30.21,47.37,54.93,113.8,15.75
3187,1.58,4,26.43,48.74,56.72,110.96,19.81
3188,1.67,4,30.35,52.83,52.93,107.58,22.21
3189,1.75,4,25.78,46.85,35.49,75.73,16.58
3190,1.83,4,25.3,46.24,41.28,81.19,20.25
3191,1.92,4,31.38,48.56,59.58,120.77,24.45
3192,2.0,4,24.67,43.98,48.4,87.12,23.83
3193,2.08,4,29.61,50.01,54.97,114.25,15.0
3194,2.17,4,27.39,47.19,62.02,115.67,18.62
3195,2.25,4,31.45,48.85,55.53,109.26,20.68
3196,2.33,4,34.98,52.12,59.52,121.28,18.67
3197,2.42,4,27.5,48.93,54.85,106.6,21.85
3198,2.5,4,27.22,46.05,38.28,80.07,17.03
3199,2.58,4,31.73,48.13,49.52,103.36,17.32
3200,2.67,4,25.89,45.41,40.16,91.53,11.22
3201,2.75,4,35.62,55.26,62.98,123.3,12.14
3202,2.83,4,35.32,53.85,50.03,100.95,17.43
3203,2.92,4,27.06,48.59,51.97,103.76,6.76
3204,3.0,4,25.32,45.64,43.65,87.46,21.31
3205,3.08,4,27.11,46.68,44.68,83.7,20.33
3206,3.17,4,27.48,48.09,55.27,103.88,19.63
3207,3.25,4,34.62,55.0,45.89,92.52,23.11
3208,3.33,4,37.57,52.48,56.17,112.81,18.29
3209,3.42,4,65.87,65.66,194.05,365.6,27.35
3210,3.5,4,32.0,44.3,68.2,131.71,16.51
3211,3.58,4,34.37,50.98,41.73,92.76,23.03
3212,3.67,4,30.48,45.93,47.52,89.51,7.62
3213,3.75,4,37.73,51.0,60.78,120.45,23.87
3214,3.83,4,35.77,51.19,46.63,92.6,11.66
3215,3.92,4,37.33,51.19,75.94,140.13,18.51
3216,4.0,4,57.0,59.38,83.64,152.08,56.87
3217,4.08,4,59.34,60.45,84.72,160.32,61.11
3218,4.17,4,62.85,62.86,93.47,176.44,60.32
3219,4.25,4,65.75,64.08,96.82,179.84,61.72
3220,4.33,4,58.97,61.57,78.92,155.87,63.75
3221,4.42,4,39.68,52.75,73.13,139.61,20.82
3222,4.5,4,34.85,53.24,58.12,109.68,22.71
3223,4.58,4,45.16,51.22,79.66,152.21,22.96
3224,4.67,4,36.71,52.01,54.44,104.84,12.82
3225,4.75,4,40.82,53.51,49.62,107.55,29.61
3226,4.83,4,39.57,52.54,73.98,141.58,11.95
3227,4.92,4,48.52,55.42,79.15,147.88,23.39
3228,5.0,4,40.63,52.98,73.1,149.8,23.1
3229,5.08,4,38.44,49.03,70.97,141.37,20.78
3230,5.17,4,42.91,54.72,66.65,130.49,19.93
3231,5.25,4,43.26,55.24,63.97,121.17,26.76
3232,5.33,4,40.98,52.03,63.44,128.02,24.74
3233,5.42,4,38.13,56.04,65.16,119.98,19.45
3234,5.5,4,40.54,53.0,65.87,132.03,18.34
3235,5.58,4,45.91,55.75,55.46,111.07,18.21
3236,5.67,4,37.14,54.38,58.62,120.47,16.33
3237,5.75,4,42.82,58.55,77.7,139.86,20.47
3238,5.83,4,47.61,54.18,72.12,135.21,15.28
3239,5.92,4,44.24,53.75,85.88,159.59,21.03
3240,6.0,4,52.61,58.47,70.44,131.2,26.36
3241,6.08,4,39.33,51.21,64.98,129.1,17.58
3242,6.17,4,42.51,55.82,58.13,113.15,20.54
3243,6.25,4,38.21,50.49,54.0,102.85,20.78
3244,6.33,4,53.72,61.71,72.7,135.34,25.37
3245,6.42,4,43.87,55.99,85.32,158.77,20.17
3246,6.5,4,40.66,55.62,61.77,125.52,27.21
3247,6.58,4,45.9,53.96,64.46,125.69,21.49
3248,6.67,4,43.6,53.85,67.3,135.29,15.58
3249,6.75,4,46.79,57.85,69.36,148.18,20.15
3250,6.83,4,49.47,58.7,80.86,155.46,27.56
3251,6.92,4,52.57,58.08,63.09,116.47,28.02
3252,7.0,4,49.57,57.02,66.84,129.63,15.51
3253,7.08,4,50.69,56.94,82.59,168.06,21.48
3254,7.17,4,48.98,56.7,69.87,141.19,20.13
3255,7.25,4,46.14,53.83,64.33,122.56,24.65
3256,7.33,4,45.38,53.15,63.06,121.98,16.79
3257,7.42,4,50.97,59.95,81.96,161.4,28.98
3258,7.5,4,52.95,58.42,83.98,163.56,17.36
3259,7.58,4,51.52,60.49,84.48,166.0,22.32
3260,7.67,4,47.12,57.4,62.24,120.84,16.96
3261,7.75,4,54.55,60.17,70.69,139.18,26.27
3262,7.83,4,59.94,60.55,96.02,181.32,16.75
3263,7.92,4,54.22,56.98,81.7,164.03,22.87
3264,8.0,4,76.42,68.48,101.86,185.71,63.51
3265,8.08,4,78.61,73.44,108.08,196.92,61.24
3266,8.17,4,75.33,70.68,95.52,178.36,68.88
3267,8.25,4,75.47,67.86,101.33,189.0,70.86
3268,8.33,4,81.5,70.78,114.07,207.7,63.94
3269,8.42,4,60.29,60.27,90.19,163.8,25.59
3270,8.5,4,82.37,68.97,177.42,334.7,28.12
3271,8.58,4,50.61,57.98,74.21,142.75,17.6
3272,8.67,4,59.09,65.04,91.78,173.99,20.3
3273,8.75,4,65.42,67.92,92.7,177.13,21.99
3274,8.83,4,57.66,62.16,80.61,163.09,29.41
3275,8.92,4,58.21,59.99,78.75,152.33,26.27
3276,9.0,4,56.09,57.34,68.16,132.14,20.21
3277,9.08,4,61.13,64.6,93.56,175.22,21.83
3278,9.17,4,57.4,61.72,95.59,185.05,20.36
3279,9.25,4,63.61,62.99,84.72,162.18,18.39
3280,9.33,4,58.02,60.14,74.46,152.29,26.58
3281,9.42,4,61.79,64.01,84.17,160.7,24.94
3282,9.5,4,60.7,60.66,90.17,177.34,32.02
3283,9.58,4,66.57,65.44,90.84,169.96,18.31
3284,9.67,4,62.82,60.83,86.2,161.55,29.1
3285,9.75,4,66.48,69.37,94.12,170.28,30.37
3286,9.83,4,62.25,61.64,90.5,176.88,29.84
3287,9.92,4,61.5,63.97,91.75,174.95,26.36
3288,10.0,4,62.19,60.59,87.26,170.27,29.24
3289,10.08,4,59.83,61.6,84.3,170.22,26.18
3290,10.17,4,64.6,65.84,77.52,145.3,23.16
3291,10.25,4,60.52,64.44,95.11,176.21,23.53
3292,10.33,4,63.52,65.11,93.24,173.9,24.17
3293,10.42,4,66.3,64.56,106.65,191.97,31.23
3294,10.5,4,69.02,64.73,101.91,192.48,32.37
3295,10.58,4,64.21,61.74,91.46,179.06,29.31
3296,10.67,4,66.81,68.07,83.28,160.15,26.95
3297,10.75,4,66.54,65.15,81.77,149.34,18.4
3298,10.83,4,62.74,63.81,98.67,185.82,28.98
3299,10.92,4,71.58,69.54,105.39,200.32,31.02
3300,11.0,4,62.3,64.21,101.49,197.49,26.71
3301,11.08,4,64.75,63.88,100.14,194.24,28.1
3302,11.17,4,69.62,67.82,95.57,180.3,24.16
3303,11.25,4,69.62,65.08,83.54,158.64,26.03
3304,11.33,4,64.75,61.03,97.53,188.53,22.9
3305,11.42,4,68.23,68.53,88.75,166.79,26.44
3306,11.5,4,64.04,62.74,90.38,176.96,29.52
3307,11.58,4,63.17,62.82,94.1,176.09,27.55
3308,11.67,4,60.68,61.87,82.77,166.74,20.99
3309,11.75,4,67.49,64.17,89.39,172.07,34.2
3310,11.83,4,67.88,67.75,94.0,169.41,27.66
3311,11.92,4,63.01,64.1,75.61,149.3,23.06
3312,12.0,4,94.55,76.94,120.19,227.62,75.35
3313,12.08,4,99.5,77.22,184.02,343.66,75.58
3314,12.17,4,97.61,79.53,130.24,255.7,78.23
3315,12.25,4,90.42,70.79,115.92,217.35,70.23
3316,12.33,4,97.04,79.13,127.32,231.42,78.36
3317,12.42,4,61.74,65.47,85.53,170.29,28.8
3318,12.5,4,54.7,59.74,97.66,176.88,26.31
3319,12.58,4,64.7,66.53,98.79,184.09,27.23
3320,12.67,4,70.17,64.12,98.24,187.04,29.84
3321,12.75,4,69.51,70.36,102.0,189.11,28.95
3322,12.83,4,65.85,66.83,101.38,192.17,30.65
3323,12.92,4,62.53,64.09,92.34,175.53,24.67
3324,13.0,4,66.02,63.51,85.95,172.4,22.85
3325,13.08,4,63.26,61.94,89.81,161.67,27.28
3326,13.17,4,62.28,62.88,81.92,157.9,29.9
3327,13.25,4,67.66,67.85,93.55,173.79,25.35
3328,13.33,4,61.95,60.25,88.07,165.72,31.88
3329,13.42,4,67.59,65.43,104.52,201.54,28.42
3330,13.5,4,61.4,64.1,82.33,160.79,29.06
3331,13.58,4,70.51,68.59,92.62,178.43,22.98
3332,13.67,4,57.38,62.29,78.13,144.34,27.51
3333,13.75,4,59.59,58.98,81.63,162.87,26.77
3334,13.83,4,62.2,65.25,87.09,162.38,34.0
3335,13.92,4,55.59,60.15,84.34,168.75,25.96
3336,14.0,4,53.32,56.82,72.71,137.62,25.95
3337,14.08,4,55.18,59.78,82.14,163.01,20.52
3338,14.17,4,60.85,58.46,89.03,170.77,26.48
3339,14.25,4,60.7,63.47,92.26,167.71,29.76
3340,14.33,4,62.55,62.89,88.37,167.29,24.25
3341,14.42,4,60.44,59.66,94.18,188.04,22.26
3342,14.5,4,61.92,62.28,92.25,180.17,33.51
3343,14.58,4,59.02,60.14,88.42,166.98,23.64
3344,14.67,4,62.82,61.98,85.98,171.29,29.33
3345,14.75,4,62.12,58.43,91.74,176.54,23.62
3346,14.83,4,58.6,58.03,88.14,176.87,22.9
3347,14.92,4,61.31,62.13,83.79,160.43,24.84
3348,15.0,4,58.47,60.51,94.72,179.04,26.91
3349,15.08,4,53.5,61.02,100.19,195.28,28.05
3350,15.17,4,61.68,61.49,83.76,162.02,23.18
3351,15.25,4,55.01,58.7,77.25,151.85,28.24
3352,15.33,4,60.98,61.48,84.62,158.0,25.8
3353,15.42,4,58.65,61.0,74.91,150.69,23.96
3354,15.5,4,56.88,60.78,76.24,152.15,26.46
3355,15.58,4,50.26,56.8,82.17,164.66,28.28
3356,15.67,4,61.86,63.98,88.58,162.64,27.53
3357,15.75,4,54.84,64.28,96.16,177.28,20.8
3358,15.83,4,57.97,59.43,82.25,154.32,25.08
3359,15.92,4,54.98,60.52,84.3,160.55,25.99
3360,16.0,4,78.12,70.21,101.51,186.04,63.26
3361,16.08,4,79.36,72.81,109.35,210.02,67.06
3362,16.17,4,78.39,70.68,109.78,205.4,62.82
3363,16.25,4,76.98,68.19,92.37,182.55,67.88
3364,16.33,4,53.26,56.64,72.31,150.65,29.17
3365,16.42,4,54.55,60.77,85.55,161.01,23.31
3366,16.5,4,54.4,57.31,84.94,159.05,26.58
3367,16.58,4,52.4,60.95,67.89,135.94,27.2
3368,16.67,4,54.01,60.41,76.93,148.96,21.79
3369,16.75,4,49.94,57.65,59.93,119.73,24.18
3370,16.83,4,58.8,58.84,85.53,170.61,29.25
3371,16.92,4,55.8,61.46,92.04,174.31,30.5
3372,17.0,4,52.84,62.01,88.84,164.59,22.1
3373,17.08,4,42.96,53.48,76.69,141.9,16.23
3374,17.17,4,51.45,56.67,80.96,154.83,25.2
3375,17.25,4,47.72,56.29,81.53,155.0,22.85
3376,17.33,4,45.05,56.21,67.54,135.9,21.38
3377,17.42,4,46.78,54.99,66.96,137.48,19.62
3378,17.5,4,44.57,56.86,77.61,156.65,24.68
3379,17.58,4,48.95,60.85,76.05,143.38,19.88
3380,17.67,4,52.4,59.24,63.52,120.31,20.4
3381,17.75,4,49.2,56.49,83.77,151.72,21.77
3382,17.83,4,55.54,60.87,79.89,153.82,27.6
3383,17.92,4,40.0,55.35,57.66,118.21,14.57
3384,18.0,4,43.23,54.77,74.71,140.94,16.75
3385,18.08,4,41.26,54.54,71.27,130.88,17.04
3386,18.17,4,48.43,58.2,65.46,137.26,30.04
3387,18.25,4,42.92,52.56,65.25,123.92,21.86
3388,18.33,4,43.92,55.68,60.44,118.22,16.81
3389,18.42,4,45.04,52.58,61.99,119.26,20.74
3390,18.5,4,37.3,50.47,44.76,83.9,22.42
3391,18.58,4,39.78,55.19,54.63,112.84,27.95
3392,18.67,4,45.02,57.0,67.65,123.03,15.1
